resume_id,filename,category,model_a,model_b,rbo,jaccard_at_10,overlap_at_10
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ConFit v2,CrossEncoder,0.0989,0.1111,2
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ConFit v2,Hybrid (RRF),0.3978,0.4286,6
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ColBERT,CrossEncoder,0.1599,0.25,4
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,ColBERT,Hybrid (RRF),0.4862,0.6667,8
DESIGNER/15425154.pdf,15425154.pdf,DESIGNER,CrossEncoder,Hybrid (RRF),0.2258,0.3333,5
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ConFit v2,ColBERT,0.6532,0.4286,6
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ConFit v2,CrossEncoder,0.1437,0.1111,2
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ConFit v2,Hybrid (RRF),0.5558,0.4286,6
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ColBERT,CrossEncoder,0.1607,0.1765,3
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,ColBERT,Hybrid (RRF),0.4966,0.5385,7
DESIGNER/26496059.pdf,26496059.pdf,DESIGNER,CrossEncoder,Hybrid (RRF),0.2748,0.3333,5
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ConFit v2,ColBERT,0.4745,0.4286,6
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ConFit v2,CrossEncoder,0.2654,0.3333,5
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ConFit v2,Hybrid (RRF),0.5971,0.6667,8
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ColBERT,CrossEncoder,0.2018,0.1765,3
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,ColBERT,Hybrid (RRF),0.4992,0.5385,7
DESIGNER/42384185.pdf,42384185.pdf,DESIGNER,CrossEncoder,Hybrid (RRF),0.3162,0.4286,6
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ConFit v2,ColBERT,0.4356,0.4286,6
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ConFit v2,CrossEncoder,0.2344,0.3333,5
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ConFit v2,Hybrid (RRF),0.4009,0.5385,7
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ColBERT,CrossEncoder,0.3581,0.3333,5
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,ColBERT,Hybrid (RRF),0.6871,0.6667,8
DIGITAL-MEDIA/16276121.pdf,16276121.pdf,DIGITAL-MEDIA,CrossEncoder,Hybrid (RRF),0.5284,0.5385,7
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ConFit v2,ColBERT,0.4356,0.4286,6
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ConFit v2,CrossEncoder,0.1189,0.1111,2
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ConFit v2,Hybrid (RRF),0.3534,0.5385,7
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ColBERT,CrossEncoder,0.284,0.25,4
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,ColBERT,Hybrid (RRF),0.6715,0.8182,9
DIGITAL-MEDIA/19053815.pdf,19053815.pdf,DIGITAL-MEDIA,CrossEncoder,Hybrid (RRF),0.3239,0.25,4
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ConFit v2,ColBERT,0.4789,0.3333,5
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ConFit v2,CrossEncoder,0.4639,0.25,4
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ConFit v2,Hybrid (RRF),0.6294,0.5385,7
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ColBERT,CrossEncoder,0.4524,0.25,4
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,ColBERT,Hybrid (RRF),0.6276,0.6667,8
DIGITAL-MEDIA/22380187.pdf,22380187.pdf,DIGITAL-MEDIA,CrossEncoder,Hybrid (RRF),0.6144,0.3333,5
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ConFit v2,ColBERT,0.2217,0.1765,3
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1986,0.1111,2
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3691,0.3333,5
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1794,0.1111,2
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4688,0.3333,5
ENGINEERING/10030015.pdf,10030015.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3415,0.4286,6
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ConFit v2,ColBERT,0.2396,0.3333,5
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.312,0.25,4
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5686,0.4286,6
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2833,0.25,4
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3844,0.4286,6
ENGINEERING/10219099.pdf,10219099.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5729,0.5385,7
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ConFit v2,ColBERT,0.4778,0.6667,8
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.44,0.6667,8
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5406,0.6667,8
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ColBERT,CrossEncoder,0.7625,0.8182,9
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.8271,0.8182,9
ENGINEERING/10624813.pdf,10624813.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.759,0.8182,9
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ConFit v2,ColBERT,0.3681,0.25,4
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1007,0.1111,2
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5237,0.25,4
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3155,0.4286,6
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6343,0.8182,9
ENGINEERING/10712803.pdf,10712803.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.352,0.5385,7
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ConFit v2,ColBERT,0.2579,0.3333,5
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.234,0.25,4
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4029,0.5385,7
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2695,0.25,4
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5088,0.5385,7
ENGINEERING/10985403.pdf,10985403.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3341,0.4286,6
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ConFit v2,ColBERT,0.179,0.1111,2
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.344,0.25,4
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5599,0.4286,6
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2484,0.25,4
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3771,0.4286,6
ENGINEERING/11890896.pdf,11890896.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5244,0.4286,6
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ConFit v2,ColBERT,0.6772,0.3333,5
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.6118,0.4286,6
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.7685,0.6667,8
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5945,0.3333,5
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7429,0.5385,7
ENGINEERING/11981094.pdf,11981094.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6778,0.4286,6
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ConFit v2,ColBERT,0.2297,0.1765,3
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0845,0.1111,2
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3718,0.3333,5
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1615,0.1765,3
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5564,0.6667,8
ENGINEERING/12011623.pdf,12011623.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2702,0.1765,3
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ConFit v2,ColBERT,0.138,0.1111,2
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1787,0.1765,3
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5775,0.4286,6
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0743,0.0526,1
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3078,0.4286,6
ENGINEERING/12022566.pdf,12022566.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2799,0.25,4
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ConFit v2,ColBERT,0.7262,0.6667,8
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1617,0.25,4
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6436,0.5385,7
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ColBERT,CrossEncoder,0.213,0.3333,5
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6437,0.5385,7
ENGINEERING/12472574.pdf,12472574.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2502,0.4286,6
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ConFit v2,ColBERT,0.3893,0.3333,5
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2321,0.25,4
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4797,0.5385,7
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3132,0.25,4
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5349,0.4286,6
ENGINEERING/12488356.pdf,12488356.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5747,0.5385,7
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ConFit v2,ColBERT,0.2653,0.1111,2
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0987,0.1111,2
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3436,0.3333,5
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4216,0.1765,3
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.606,0.3333,5
ENGINEERING/12518008.pdf,12518008.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5469,0.5385,7
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ConFit v2,ColBERT,0.5258,0.3333,5
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.4825,0.3333,5
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5755,0.5385,7
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5805,0.4286,6
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.8181,0.5385,7
ENGINEERING/12748557.pdf,12748557.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.6112,0.5385,7
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ConFit v2,ColBERT,0.2545,0.4286,6
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2919,0.5385,7
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3913,0.6667,8
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ColBERT,CrossEncoder,0.5672,0.5385,7
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6897,0.6667,8
ENGINEERING/13149176.pdf,13149176.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.557,0.8182,9
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ConFit v2,ColBERT,0.2689,0.1765,3
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2596,0.25,4
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3952,0.3333,5
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ColBERT,CrossEncoder,0.235,0.1765,3
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6143,0.5385,7
ENGINEERING/13264796.pdf,13264796.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4705,0.4286,6
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ConFit v2,ColBERT,0.3708,0.4286,6
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2424,0.25,4
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4299,0.5385,7
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2132,0.25,4
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3587,0.5385,7
ENGINEERING/14049846.pdf,14049846.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4225,0.5385,7
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ConFit v2,ColBERT,0.1622,0.0526,1
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0503,0.0526,1
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3097,0.1765,3
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2385,0.25,4
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5413,0.3333,5
ENGINEERING/14206561.pdf,14206561.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4118,0.5385,7
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ConFit v2,ColBERT,0.2499,0.25,4
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2549,0.25,4
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3494,0.3333,5
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ColBERT,CrossEncoder,0.294,0.25,4
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6079,0.6667,8
ENGINEERING/14554542.pdf,14554542.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4565,0.4286,6
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ConFit v2,ColBERT,0.447,0.4286,6
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1745,0.1111,2
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5276,0.4286,6
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2751,0.25,4
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6164,0.8182,9
ENGINEERING/15139979.pdf,15139979.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3175,0.3333,5
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ConFit v2,ColBERT,0.4592,0.3333,5
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3375,0.3333,5
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5082,0.4286,6
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4264,0.4286,6
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.7198,0.6667,8
ENGINEERING/15601399.pdf,15601399.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.567,0.6667,8
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ConFit v2,ColBERT,0.5635,0.4286,6
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3001,0.25,4
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5907,0.8182,9
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2672,0.1111,2
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6635,0.5385,7
ENGINEERING/15858254.pdf,15858254.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4046,0.25,4
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ConFit v2,ColBERT,0.2402,0.3333,5
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1254,0.0526,1
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4944,0.4286,6
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0922,0.0526,1
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3855,0.4286,6
ENGINEERING/15941675.pdf,15941675.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2352,0.25,4
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ConFit v2,ColBERT,0.4278,0.4286,6
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3493,0.3333,5
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.483,0.5385,7
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2176,0.25,4
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6841,0.6667,8
ENGINEERING/16803215.pdf,16803215.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3772,0.4286,6
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ConFit v2,ColBERT,0.5069,0.4286,6
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3164,0.4286,6
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5573,0.6667,8
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3439,0.3333,5
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6947,0.5385,7
ENGINEERING/16911115.pdf,16911115.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5196,0.5385,7
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ConFit v2,ColBERT,0.3287,0.25,4
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3729,0.4286,6
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4594,0.5385,7
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3464,0.3333,5
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6937,0.5385,7
ENGINEERING/17043822.pdf,17043822.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.466,0.6667,8
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ConFit v2,ColBERT,0.1952,0.1765,3
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0543,0.0,0
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.4674,0.5385,7
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ColBERT,CrossEncoder,0.127,0.1765,3
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5828,0.4286,6
ENGINEERING/17103000.pdf,17103000.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2085,0.1765,3
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ConFit v2,ColBERT,0.4231,0.3333,5
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.3738,0.3333,5
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6053,0.5385,7
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ColBERT,CrossEncoder,0.4276,0.4286,6
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.6667,0.6667,8
ENGINEERING/17108676.pdf,17108676.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.5591,0.6667,8
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ConFit v2,ColBERT,0.3338,0.4286,6
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.084,0.1111,2
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5922,0.6667,8
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ColBERT,CrossEncoder,0.0431,0.0526,1
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.3693,0.5385,7
ENGINEERING/17488801.pdf,17488801.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.1524,0.1765,3
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ConFit v2,ColBERT,0.3947,0.25,4
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.1106,0.1111,2
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5849,0.3333,5
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1084,0.1111,2
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5067,0.5385,7
ENGINEERING/17926546.pdf,17926546.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.2198,0.25,4
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ConFit v2,ColBERT,0.2169,0.0526,1
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.0968,0.0526,1
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.453,0.3333,5
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ColBERT,CrossEncoder,0.1275,0.0526,1
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5695,0.4286,6
ENGINEERING/18753367.pdf,18753367.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3172,0.1111,2
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ConFit v2,ColBERT,0.3538,0.25,4
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2635,0.4286,6
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.5042,0.5385,7
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ColBERT,CrossEncoder,0.3358,0.3333,5
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.4987,0.5385,7
ENGINEERING/19124258.pdf,19124258.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.3592,0.5385,7
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ConFit v2,ColBERT,0.2766,0.1765,3
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.2478,0.1111,2
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.3802,0.3333,5
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ColBERT,CrossEncoder,0.2919,0.25,4
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.5152,0.5385,7
ENGINEERING/19396040.pdf,19396040.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.4319,0.4286,6
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ConFit v2,ColBERT,0.3928,0.1765,3
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ConFit v2,CrossEncoder,0.604,0.4286,6
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ConFit v2,Hybrid (RRF),0.6304,0.6667,8
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ColBERT,CrossEncoder,0.472,0.3333,5
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,ColBERT,Hybrid (RRF),0.498,0.3333,5
ENGINEERING/19397727.pdf,19397727.pdf,ENGINEERING,CrossEncoder,Hybrid (RRF),0.71,0.6667,8
